DIA,MES,HORA,MIN,Vlo_change,Emp_change,temporada_alta,periodo_dia,DIANOM,MESNOM,Des_I,TIPOVUELO,OPERA,atraso_15
7,12,21,50,0,0,0,noche,Jueves,Dic,KATL,I,Delta Air,0
7,12,22,0,1,1,0,noche,Jueves,Dic,SAME,I,Latin American Wings,1
7,12,22,9,1,1,0,noche,Jueves,Dic,SCTE,N,Grupo LATAM,1
8,12,22,30,1,1,0,noche,Viernes,Dic,SCDA,N,Grupo LATAM,1
7,12,22,30,0,0,0,noche,Jueves,Dic,KDFW,I,American Airlines,0
7,12,22,31,1,0,0,noche,Jueves,Dic,SCTE,N,Grupo LATAM,0
7,12,22,35,1,0,0,noche,Jueves,Dic,KMIA,I,Grupo LATAM,0
7,12,22,40,1,0,0,noche,Jueves,Dic,SCCI,N,Grupo LATAM,0
7,12,22,40,1,1,0,noche,Jueves,Dic,SCFA,N,Grupo LATAM,0
7,12,22,40,1,0,0,noche,Jueves,Dic,SPJC,I,Sky Airline,0
7,12,22,45,1,0,0,noche,Jueves,Dic,SPJC,I,Grupo LATAM,0
7,12,23,0,1,1,0,noche,Jueves,Dic,SCAR,N,Grupo LATAM,1
7,12,23,5,1,0,0,noche,Jueves,Dic,SCTE,N,Grupo LATAM,1
7,12,23,20,1,0,0,noche,Jueves,Dic,KMIA,I,Grupo LATAM,1
7,12,23,30,1,0,0,noche,Jueves,Dic,KJFK,I,Grupo LATAM,0
7,12,23,30,0,0,0,noche,Jueves,Dic,KIAH,I,United Airlines,0
7,12,23,40,1,0,0,noche,Jueves,Dic,MMMX,I,Grupo LATAM,0
7,12,23,45,0,0,0,noche,Jueves,Dic,MMMX,I,Aeromexico,0
8,12,0,25,1,0,0,noche,Viernes,Dic,NZAA,I,Grupo LATAM,0
8,12,0,30,1,0,0,noche,Viernes,Dic,SLVR,I,Grupo LATAM,1
8,12,0,30,1,0,0,noche,Viernes,Dic,SLLP,I,Grupo LATAM,0
8,12,0,35,0,0,0,noche,Viernes,Dic,SBGR,I,Grupo LATAM,1
8,12,0,55,1,0,0,noche,Viernes,Dic,SAEZ,I,Grupo LATAM,0
8,12,0,55,0,0,0,noche,Viernes,Dic,SBGR,I,Oceanair Linhas Aereas,0
8,12,1,25,1,0,0,noche,Viernes,Dic,SKBO,I,Grupo LATAM,0
8,12,1,36,0,0,0,noche,Viernes,Dic,MPTO,I,Copa Air,0
8,12,1,41,0,0,0,noche,Viernes,Dic,MPTO,I,Copa Air,0
8,12,2,0,1,0,0,noche,Viernes,Dic,SCCI,N,Grupo LATAM,0
8,12,2,20,1,0,0,noche,Viernes,Dic,SBFL,I,Grupo LATAM,0
8,12,3,12,0,0,0,noche,Viernes,Dic,MPTO,I,Copa Air,0
8,12,4,0,1,1,0,noche,Viernes,Dic,SPJC,I,Latin American Wings,1
8,12,4,10,0,0,0,noche,Viernes,Dic,SBGR,I,Grupo LATAM,1
8,12,4,40,1,0,0,noche,Viernes,Dic,SCDA,N,JetSmart SPA,0
8,12,4,45,1,1,0,noche,Viernes,Dic,SPJC,I,Grupo LATAM,0
8,12,5,0,1,1,0,mañana,Viernes,Dic,SCFA,N,Latin American Wings,0
8,12,5,15,1,1,0,mañana,Viernes,Dic,SPJC,I,Grupo LATAM,1
8,12,5,15,1,1,0,mañana,Viernes,Dic,SCAR,N,Grupo LATAM,0
8,12,5,30,1,1,0,mañana,Viernes,Dic,SCCI,N,Grupo LATAM,0
8,12,5,30,0,0,0,mañana,Viernes,Dic,SCTE,N,Sky Airline,0
8,12,5,55,1,0,0,mañana,Viernes,Dic,SCAR,N,Sky Airline,0
8,12,5,55,1,0,0,mañana,Viernes,Dic,SCFA,N,Grupo LATAM,0
8,12,6,0,1,1,0,mañana,Viernes,Dic,SCIE,N,Latin American Wings,1
8,12,6,0,1,0,0,mañana,Viernes,Dic,SCCF,N,Grupo LATAM,1
8,12,6,0,1,0,0,mañana,Viernes,Dic,SPJC,I,Sky Airline,0
8,12,6,0,1,0,0,mañana,Viernes,Dic,SCCF,N,JetSmart SPA,0
8,12,6,10,0,0,0,mañana,Viernes,Dic,SBGR,I,Gol Trans,0
8,12,6,15,0,0,0,mañana,Viernes,Dic,SCCF,N,Sky Airline,0
8,12,6,20,0,0,0,mañana,Viernes,Dic,SCIE,N,Sky Airline,0
8,12,6,40,1,1,0,mañana,Viernes,Dic,SCCI,N,Grupo LATAM,0
8,12,6,40,0,0,0,mañana,Viernes,Dic,SCCI,N,Sky Airline,0
8,12,6,50,0,0,0,mañana,Viernes,Dic,SCFA,N,Sky Airline,0
8,12,6,55,0,0,0,mañana,Viernes,Dic,SPJC,I,Lacsa,0
8,12,6,55,0,0,0,mañana,Viernes,Dic,SBGR,I,Grupo LATAM,0
8,12,7,0,1,0,0,mañana,Viernes,Dic,SBFL,I,Grupo LATAM,0
8,12,7,0,1,1,0,mañana,Viernes,Dic,SCBA,N,Grupo LATAM,0
8,12,7,8,1,1,0,mañana,Viernes,Dic,SCTE,N,Grupo LATAM,0
8,12,7,12,1,0,0,mañana,Viernes,Dic,SCDA,N,Grupo LATAM,0
8,12,7,15,0,0,0,mañana,Viernes,Dic,SABE,I,Aerolineas Argentinas,0
8,12,7,17,1,0,0,mañana,Viernes,Dic,SCIE,N,Grupo LATAM,0
8,12,7,20,0,0,0,mañana,Viernes,Dic,SCAT,N,Sky Airline,0
8,12,7,20,1,0,0,mañana,Viernes,Dic,SCDA,N,Sky Airline,0
8,12,7,25,1,0,0,mañana,Viernes,Dic,SABE,I,Grupo LATAM,0
8,12,7,32,1,1,0,mañana,Viernes,Dic,SCQP,N,Grupo LATAM,0
8,12,7,35,1,0,0,mañana,Viernes,Dic,SAEZ,I,Sky Airline,0
8,12,7,40,1,1,0,mañana,Viernes,Dic,SCFA,N,Grupo LATAM,0
8,12,7,40,0,0,0,mañana,Viernes,Dic,SCQP,N,Sky Airline,0
8,12,7,40,1,1,0,mañana,Viernes,Dic,SPJC,I,Grupo LATAM,0
8,12,7,47,1,1,0,mañana,Viernes,Dic,SCTE,N,Grupo LATAM,0
8,12,7,50,1,0,0,mañana,Viernes,Dic,SCAT,N,Grupo LATAM,0
8,12,8,15,0,0,0,mañana,Viernes,Dic,SCTE,N,Sky Airline,0
8,12,8,20,1,0,0,mañana,Viernes,Dic,SCFA,N,Sky Airline,1
8,12,8,30,1,0,0,mañana,Viernes,Dic,SBGR,I,Grupo LATAM,0
8,12,8,30,0,0,0,mañana,Viernes,Dic,SCVD,N,Sky Airline,0
8,12,8,34,1,0,0,mañana,Viernes,Dic,SCFA,N,Grupo LATAM,0
8,12,8,40,0,0,0,mañana,Viernes,Dic,SBGL,I,Grupo LATAM,0
8,12,8,50,1,0,0,mañana,Viernes,Dic,SUMU,I,Grupo LATAM,0
8,12,8,55,1,0,0,mañana,Viernes,Dic,SCQP,N,JetSmart SPA,0
8,12,8,55,1,0,0,mañana,Viernes,Dic,SAME,I,Grupo LATAM,1
8,12,9,5,1,0,0,mañana,Viernes,Dic,SPJC,I,Grupo LATAM,0
8,12,9,20,0,0,0,mañana,Viernes,Dic,SABE,I,Aerolineas Argentinas,1
8,12,9,25,1,0,0,mañana,Viernes,Dic,SABE,I,Grupo LATAM,0
8,12,9,30,1,0,0,mañana,Viernes,Dic,SCIP,N,Grupo LATAM,0
8,12,9,30,0,0,0,mañana,Viernes,Dic,SCSE,N,Sky Airline,0
8,12,9,30,1,0,0,mañana,Viernes,Dic,SACO,I,Grupo LATAM,0
8,12,9,40,1,0,0,mañana,Viernes,Dic,SCPQ,N,Grupo LATAM,0
8,12,10,0,1,1,0,mañana,Viernes,Dic,SCSE,N,Grupo LATAM,0
8,12,10,0,0,0,0,mañana,Viernes,Dic,SCQP,N,Sky Airline,0
8,12,10,11,1,0,0,mañana,Viernes,Dic,SCFA,N,Grupo LATAM,0
8,12,10,20,1,1,0,mañana,Viernes,Dic,SCCI,N,Grupo LATAM,0
8,12,10,31,1,0,0,mañana,Viernes,Dic,SCSE,N,JetSmart SPA,0
8,12,10,35,0,0,0,mañana,Viernes,Dic,SABE,I,Aerolineas Argentinas,0
8,12,10,35,1,0,0,mañana,Viernes,Dic,SCSE,N,Grupo LATAM,0
8,12,10,45,1,0,0,mañana,Viernes,Dic,SANT,I,Grupo LATAM,0
8,12,11,0,1,0,0,mañana,Viernes,Dic,SCCF,N,Grupo LATAM,0
8,12,11,6,1,1,0,mañana,Viernes,Dic,SCBA,N,Grupo LATAM,0
8,12,11,10,0,0,0,mañana,Viernes,Dic,SCFA,N,Sky Airline,0
8,12,11,11,1,1,0,mañana,Viernes,Dic,SCFA,N,Grupo LATAM,0
8,12,11,15,1,1,0,mañana,Viernes,Dic,SAEZ,I,Grupo LATAM,0
8,12,11,20,1,0,0,mañana,Viernes,Dic,SBFL,I,Grupo LATAM,0
8,12,11,25,0,0,0,mañana,Viernes,Dic,SCBA,N,Sky Airline,1
8,12,11,30,1,0,0,mañana,Viernes,Dic,SAME,I,Grupo LATAM,0
8,12,11,38,1,1,0,mañana,Viernes,Dic,SCSE,N,Grupo LATAM,1
8,12,11,40,1,0,0,mañana,Viernes,Dic,SCAR,N,Sky Airline,0
8,12,11,55,0,0,0,mañana,Viernes,Dic,SCCF,N,Sky Airline,0
8,12,12,0,1,1,0,tarde,Viernes,Dic,SPJC,I,Latin American Wings,1
8,12,12,2,1,0,0,tarde,Viernes,Dic,SCQP,N,Grupo LATAM,0
8,12,12,5,0,0,0,tarde,Viernes,Dic,MPTO,I,Copa Air,0
8,12,12,10,1,1,0,tarde,Viernes,Dic,SCCF,N,Grupo LATAM,0
8,12,12,20,1,0,0,tarde,Viernes,Dic,SCDA,N,Sky Airline,1
8,12,12,31,1,1,0,tarde,Viernes,Dic,SCJO,N,Grupo LATAM,0
8,12,12,35,1,0,0,tarde,Viernes,Dic,SCSE,N,Grupo LATAM,0
8,12,12,35,0,0,0,tarde,Viernes,Dic,SCTE,N,Sky Airline,0
8,12,12,45,0,0,0,tarde,Viernes,Dic,LIRF,I,Alitalia,0
8,12,12,50,1,0,0,tarde,Viernes,Dic,SBGR,I,Grupo LATAM,0
8,12,12,51,1,1,0,tarde,Viernes,Dic,SCTE,N,Grupo LATAM,0
8,12,13,0,1,0,0,tarde,Viernes,Dic,SAEZ,I,Sky Airline,0
8,12,13,10,0,0,0,tarde,Viernes,Dic,SCCF,N,Sky Airline,0
8,12,13,15,1,1,0,tarde,Viernes,Dic,SCBA,N,Grupo LATAM,0
8,12,13,16,1,0,0,tarde,Viernes,Dic,SCFA,N,Grupo LATAM,0
8,12,13,20,0,0,0,tarde,Viernes,Dic,SBGR,I,Grupo LATAM,1
8,12,13,21,1,1,0,tarde,Viernes,Dic,SCVD,N,Grupo LATAM,0
8,12,13,25,0,0,0,tarde,Viernes,Dic,SGAS,I,Grupo LATAM,1
8,12,13,25,1,0,0,tarde,Viernes,Dic,SCFA,N,Sky Airline,1
8,12,13,35,0,0,0,tarde,Viernes,Dic,SAEZ,I,Air Canada,1
8,12,13,35,0,0,0,tarde,Viernes,Dic,LEMD,I,Iberia,0
8,12,13,35,0,1,0,tarde,Viernes,Dic,YSSY,I,Qantas Airways,1
8,12,13,40,0,0,0,tarde,Viernes,Dic,SBGR,I,Oceanair Linhas Aereas,0
8,12,13,40,1,0,0,tarde,Viernes,Dic,SCCF,N,JetSmart SPA,0
8,12,13,50,1,0,0,tarde,Viernes,Dic,SCAT,N,JetSmart SPA,0
8,12,14,0,0,0,0,tarde,Viernes,Dic,SCCF,N,Sky Airline,1
8,12,14,0,1,1,0,tarde,Viernes,Dic,SCTE,N,Grupo LATAM,0
8,12,14,6,1,0,0,tarde,Viernes,Dic,SCFA,N,Grupo LATAM,0
8,12,14,15,0,0,0,tarde,Viernes,Dic,SBGL,I,Grupo LATAM,0
8,12,14,15,0,0,0,tarde,Viernes,Dic,LFPG,I,Air France,0
8,12,14,20,0,0,0,tarde,Viernes,Dic,SBGR,I,Gol Trans,0
8,12,14,30,0,0,0,tarde,Viernes,Dic,SBGL,I,Gol Trans,0
8,12,14,45,1,0,0,tarde,Viernes,Dic,SCIE,N,Grupo LATAM,0
8,12,14,45,1,0,0,tarde,Viernes,Dic,SAEZ,I,Grupo LATAM,0
8,12,15,0,1,0,0,tarde,Viernes,Dic,SPJC,I,Grupo LATAM,0
8,12,15,0,1,0,0,tarde,Viernes,Dic,SKBO,I,Grupo LATAM,0
8,12,15,6,1,0,0,tarde,Viernes,Dic,SCTE,N,JetSmart SPA,1
8,12,15,6,1,1,0,tarde,Viernes,Dic,SCIE,N,Grupo LATAM,0
8,12,15,10,1,0,0,tarde,Viernes,Dic,SPJC,I,Sky Airline,0
8,12,15,25,0,0,0,tarde,Viernes,Dic,SCVD,N,Sky Airline,0
8,12,15,31,1,1,0,tarde,Viernes,Dic,SCCF,N,Grupo LATAM,0
8,12,15,35,1,0,0,tarde,Viernes,Dic,SUMU,I,Grupo LATAM,0
8,12,15,37,1,1,0,tarde,Viernes,Dic,SCAT,N,Grupo LATAM,0
8,12,15,40,1,0,0,tarde,Viernes,Dic,SBGR,I,Grupo LATAM,0
8,12,15,45,0,0,0,tarde,Viernes,Dic,SCCI,N,Sky Airline,0
8,12,15,50,1,0,0,tarde,Viernes,Dic,SAME,I,Grupo LATAM,0
8,12,16,16,0,0,0,tarde,Viernes,Dic,SKBO,I,Avianca,1
8,12,16,20,1,0,0,tarde,Viernes,Dic,SPJC,I,Grupo LATAM,0
8,12,16,30,1,1,0,tarde,Viernes,Dic,SCIE,N,Latin American Wings,0
8,12,16,35,0,0,0,tarde,Viernes,Dic,SABE,I,Aerolineas Argentinas,0
8,12,16,38,1,1,0,tarde,Viernes,Dic,SCFA,N,Grupo LATAM,0
8,12,16,41,1,1,0,tarde,Viernes,Dic,SCTE,N,Grupo LATAM,0
8,12,17,0,1,0,0,tarde,Viernes,Dic,SABE,I,Grupo LATAM,0
8,12,17,2,1,1,0,tarde,Viernes,Dic,SCFA,N,Grupo LATAM,0
8,12,17,4,1,0,0,tarde,Viernes,Dic,SCDA,N,Grupo LATAM,0
8,12,17,10,0,0,0,tarde,Viernes,Dic,SCCF,N,Sky Airline,1
8,12,17,10,0,0,0,tarde,Viernes,Dic,SCSE,N,Sky Airline,0
8,12,17,15,1,0,0,tarde,Viernes,Dic,SACO,I,Grupo LATAM,0
8,12,17,17,1,1,0,tarde,Viernes,Dic,SCIE,N,Grupo LATAM,0
8,12,17,20,1,0,0,tarde,Viernes,Dic,SCFA,N,Sky Airline,0
8,12,17,25,1,0,0,tarde,Viernes,Dic,SCDA,N,Sky Airline,0
8,12,17,30,1,1,0,tarde,Viernes,Dic,SCFA,N,Latin American Wings,0
8,12,17,30,0,0,0,tarde,Viernes,Dic,EGLL,I,British Airways,0
8,12,17,42,1,0,0,tarde,Viernes,Dic,SCIE,N,JetSmart SPA,0
8,12,17,59,1,0,0,tarde,Viernes,Dic,SCFA,N,Grupo LATAM,0
8,12,18,5,0,0,0,tarde,Viernes,Dic,SCSE,N,Sky Airline,0
8,12,18,10,0,0,0,tarde,Viernes,Dic,SBGL,I,Grupo LATAM,0
8,12,18,10,1,0,0,tarde,Viernes,Dic,SAME,I,Sky Airline,1
8,12,18,12,1,0,0,tarde,Viernes,Dic,SCCI,N,Grupo LATAM,0
8,12,18,15,1,0,0,tarde,Viernes,Dic,SCCF,N,Grupo LATAM,0
8,12,18,29,1,1,0,tarde,Viernes,Dic,SCFA,N,Grupo LATAM,0
8,12,18,30,1,0,0,tarde,Viernes,Dic,SACO,I,Sky Airline,0
8,12,18,34,1,1,0,tarde,Viernes,Dic,SCQP,N,Grupo LATAM,0
8,12,18,40,0,0,0,tarde,Viernes,Dic,SCQP,N,Sky Airline,0
8,12,19,0,1,1,0,noche,Viernes,Dic,SEGU,I,Grupo LATAM,0
8,12,19,2,1,0,0,noche,Viernes,Dic,SCFA,N,JetSmart SPA,0
8,12,19,10,1,1,0,noche,Viernes,Dic,SCSE,N,Grupo LATAM,0
8,12,19,15,0,0,0,noche,Viernes,Dic,SCAT,N,Sky Airline,0
8,12,19,15,0,0,0,noche,Viernes,Dic,SCTE,N,Sky Airline,0
8,12,19,25,0,0,0,noche,Viernes,Dic,SAEZ,I,Aerolineas Argentinas,0
8,12,19,26,1,1,0,noche,Viernes,Dic,SCAR,N,Grupo LATAM,1
8,12,19,36,1,0,0,noche,Viernes,Dic,SCDA,N,Grupo LATAM,0
8,12,19,45,1,1,0,noche,Viernes,Dic,SPJC,I,Grupo LATAM,0
8,12,19,55,1,0,0,noche,Viernes,Dic,LEMD,I,Grupo LATAM,0
8,12,19,56,1,0,0,noche,Viernes,Dic,SCTE,N,Grupo LATAM,0
8,12,20,5,1,1,0,noche,Viernes,Dic,SABE,I,Grupo LATAM,1
8,12,20,20,1,0,0,noche,Viernes,Dic,SPJC,I,Grupo LATAM,0
8,12,20,20,1,0,0,noche,Viernes,Dic,SCFA,N,Sky Airline,0
8,12,20,30,0,0,0,noche,Viernes,Dic,SCIE,N,Sky Airline,0
8,12,20,40,1,0,0,noche,Viernes,Dic,SUMU,I,Sky Airline,0
8,12,20,50,0,0,0,noche,Viernes,Dic,SBGR,I,Grupo LATAM,0
8,12,21,5,1,0,0,noche,Viernes,Dic,SCAR,N,Sky Airline,1
8,12,21,10,1,0,0,noche,Viernes,Dic,SAEZ,I,Sky Airline,1
8,12,21,10,1,0,0,noche,Viernes,Dic,SCCI,N,Grupo LATAM,0
8,12,21,10,0,0,0,noche,Viernes,Dic,CYYZ,I,Air Canada,1
8,12,21,24,1,1,0,noche,Viernes,Dic,SCFA,N,Grupo LATAM,0
8,12,21,25,0,0,0,noche,Viernes,Dic,SAEZ,I,Aerolineas Argentinas,0
8,12,21,45,0,0,0,noche,Viernes,Dic,KMIA,I,American Airlines,0
8,12,21,48,1,0,0,noche,Viernes,Dic,SCAR,N,Grupo LATAM,0
8,12,21,50,0,0,0,noche,Viernes,Dic,KATL,I,Delta Air,0
8,12,22,0,1,1,0,noche,Viernes,Dic,SAME,I,Latin American Wings,1
8,12,22,14,1,0,0,noche,Viernes,Dic,SCDA,N,Grupo LATAM,1
8,12,22,30,0,0,0,noche,Viernes,Dic,KDFW,I,American Airlines,0
8,12,22,35,1,0,0,noche,Viernes,Dic,KMIA,I,Grupo LATAM,1
8,12,22,40,1,0,0,noche,Viernes,Dic,SPJC,I,Sky Airline,1
8,12,22,45,1,0,0,noche,Viernes,Dic,SPJC,I,Grupo LATAM,0
8,12,22,56,1,0,0,noche,Viernes,Dic,SCAR,N,Grupo LATAM,0
8,12,23,20,1,0,0,noche,Viernes,Dic,KMIA,I,Grupo LATAM,0
8,12,23,30,1,0,0,noche,Viernes,Dic,KJFK,I,Grupo LATAM,0
8,12,23,30,0,0,0,noche,Viernes,Dic,KIAH,I,United Airlines,0
9,12,23,40,1,0,0,noche,Sabado,Dic,SCDA,N,Sky Airline,1
8,12,23,40,1,0,0,noche,Viernes,Dic,MMMX,I,Grupo LATAM,0
8,12,23,45,0,0,0,noche,Viernes,Dic,MMMX,I,Aeromexico,0
8,12,23,55,1,0,0,noche,Viernes,Dic,KLAX,I,Grupo LATAM,0
9,12,0,25,1,0,0,noche,Sabado,Dic,NZAA,I,Grupo LATAM,0
9,12,0,35,0,0,0,noche,Sabado,Dic,SBGR,I,Grupo LATAM,0
9,12,0,55,0,0,0,noche,Sabado,Dic,SBGR,I,Oceanair Linhas Aereas,1
9,12,0,55,1,0,0,noche,Sabado,Dic,SAEZ,I,Grupo LATAM,0
9,12,1,25,1,0,0,noche,Sabado,Dic,SKBO,I,Grupo LATAM,0
9,12,1,33,0,0,0,noche,Sabado,Dic,SKBO,I,Avianca,0
9,12,1,36,0,0,0,noche,Sabado,Dic,MPTO,I,Copa Air,0
9,12,1,41,0,0,0,noche,Sabado,Dic,MPTO,I,Copa Air,0
9,12,1,50,1,1,0,noche,Sabado,Dic,SCAR,N,Grupo LATAM,0
9,12,2,20,1,0,0,noche,Sabado,Dic,SBFL,I,Grupo LATAM,0
9,12,3,12,0,0,0,noche,Sabado,Dic,MPTO,I,Copa Air,0
9,12,4,0,1,1,0,noche,Sabado,Dic,SPJC,I,Latin American Wings,1
9,12,4,10,0,0,0,noche,Sabado,Dic,SBGR,I,Grupo LATAM,1
9,12,4,45,1,1,0,noche,Sabado,Dic,SPJC,I,Grupo LATAM,0
9,12,5,0,1,1,0,mañana,Sabado,Dic,SPJC,I,Latin American Wings,1
9,12,5,15,1,1,0,mañana,Sabado,Dic,SPJC,I,Grupo LATAM,0
9,12,5,30,1,1,0,mañana,Sabado,Dic,SCCI,N,Grupo LATAM,0
9,12,5,58,0,0,0,mañana,Sabado,Dic,MPTO,I,Copa Air,0
9,12,6,0,1,0,0,mañana,Sabado,Dic,SPJC,I,Sky Airline,0
9,12,6,0,1,0,0,mañana,Sabado,Dic,SCCF,N,Grupo LATAM,0
9,12,6,10,0,0,0,mañana,Sabado,Dic,SBGR,I,Gol Trans,0
9,12,6,15,0,0,0,mañana,Sabado,Dic,SCCF,N,Sky Airline,0
9,12,6,30,1,0,0,mañana,Sabado,Dic,SCFA,N,JetSmart SPA,0
9,12,6,40,0,0,0,mañana,Sabado,Dic,SCCI,N,Sky Airline,0
9,12,6,40,1,0,0,mañana,Sabado,Dic,SCFA,N,Grupo LATAM,0
9,12,6,43,1,0,0,mañana,Sabado,Dic,SCCI,N,Grupo LATAM,0
9,12,6,55,0,0,0,mañana,Sabado,Dic,SPJC,I,Lacsa,0
9,12,6,55,0,0,0,mañana,Sabado,Dic,SBGR,I,Grupo LATAM,0
9,12,7,0,1,0,0,mañana,Sabado,Dic,SBFL,I,Grupo LATAM,0
9,12,7,0,1,0,0,mañana,Sabado,Dic,SCDA,N,Sky Airline,0
9,12,7,15,0,0,0,mañana,Sabado,Dic,SABE,I,Aerolineas Argentinas,0
9,12,7,25,1,0,0,mañana,Sabado,Dic,SABE,I,Grupo LATAM,0
9,12,7,27,1,1,0,mañana,Sabado,Dic,SCQP,N,Grupo LATAM,0
9,12,7,29,1,1,0,mañana,Sabado,Dic,SCBA,N,Grupo LATAM,0
9,12,7,34,1,1,0,mañana,Sabado,Dic,SCTE,N,Grupo LATAM,0
9,12,7,35,1,0,0,mañana,Sabado,Dic,SAEZ,I,Sky Airline,0
9,12,7,40,1,1,0,mañana,Sabado,Dic,SPJC,I,Grupo LATAM,1
9,12,7,50,1,0,0,mañana,Sabado,Dic,SCTE,N,JetSmart SPA,0
9,12,7,55,0,0,0,mañana,Sabado,Dic,SCFA,N,Sky Airline,0
9,12,8,10,1,1,0,mañana,Sabado,Dic,SCIE,N,Grupo LATAM,0
9,12,8,15,0,0,0,mañana,Sabado,Dic,SCTE,N,Sky Airline,0
9,12,8,30,1,0,0,mañana,Sabado,Dic,SBGR,I,Grupo LATAM,0
9,12,8,30,1,0,0,mañana,Sabado,Dic,SCAR,N,Sky Airline,0
9,12,8,40,1,0,0,mañana,Sabado,Dic,SCCF,N,Grupo LATAM,0
9,12,8,40,0,0,0,mañana,Sabado,Dic,SBGL,I,Grupo LATAM,1
9,12,8,45,1,1,0,mañana,Sabado,Dic,SCFA,N,Grupo LATAM,0
9,12,8,50,1,0,0,mañana,Sabado,Dic,SUMU,I,Grupo LATAM,0
9,12,8,55,1,0,0,mañana,Sabado,Dic,SAME,I,Grupo LATAM,0
9,12,9,0,1,0,0,mañana,Sabado,Dic,SCAT,N,Grupo LATAM,0
9,12,9,0,1,1,0,mañana,Sabado,Dic,SCAR,N,Grupo LATAM,0
9,12,9,5,0,0,0,mañana,Sabado,Dic,SCCF,N,Sky Airline,0
9,12,9,5,1,0,0,mañana,Sabado,Dic,SPJC,I,Grupo LATAM,0
9,12,9,20,0,0,0,mañana,Sabado,Dic,SABE,I,Aerolineas Argentinas,0
9,12,9,25,1,0,0,mañana,Sabado,Dic,SABE,I,Grupo LATAM,0
9,12,9,30,1,0,0,mañana,Sabado,Dic,SACO,I,Grupo LATAM,1
9,12,9,30,1,0,0,mañana,Sabado,Dic,SCIP,N,Grupo LATAM,0
9,12,9,30,1,1,0,mañana,Sabado,Dic,SPJC,I,Latin American Wings,0
9,12,9,35,1,0,0,mañana,Sabado,Dic,MMUN,I,Grupo LATAM,0
9,12,9,35,0,0,0,mañana,Sabado,Dic,SCJO,N,Sky Airline,0
9,12,9,40,1,0,0,mañana,Sabado,Dic,SCDA,N,Grupo LATAM,0
9,12,9,50,1,0,0,mañana,Sabado,Dic,SEGU,I,Grupo LATAM,1
9,12,10,0,1,1,0,mañana,Sabado,Dic,SCSE,N,Grupo LATAM,0
9,12,10,0,1,0,0,mañana,Sabado,Dic,SCPQ,N,Grupo LATAM,0
9,12,10,15,0,0,0,mañana,Sabado,Dic,SCTE,N,Sky Airline,0
9,12,10,15,0,0,0,mañana,Sabado,Dic,SCQP,N,Sky Airline,0
9,12,10,20,1,0,0,mañana,Sabado,Dic,SCNT,N,Grupo LATAM,0
9,12,10,30,1,1,0,mañana,Sabado,Dic,SPJC,I,Latin American Wings,0
9,12,10,35,1,0,0,mañana,Sabado,Dic,SCCF,N,Grupo LATAM,0
9,12,10,35,0,0,0,mañana,Sabado,Dic,SABE,I,Aerolineas Argentinas,0
9,12,10,45,1,0,0,mañana,Sabado,Dic,SANT,I,Grupo LATAM,0
9,12,10,45,1,0,0,mañana,Sabado,Dic,SCDA,N,Grupo LATAM,0
9,12,11,15,1,1,0,mañana,Sabado,Dic,SAEZ,I,Grupo LATAM,1
9,12,11,20,1,0,0,mañana,Sabado,Dic,SBFL,I,Grupo LATAM,0
9,12,11,30,0,0,0,mañana,Sabado,Dic,SCAT,N,Sky Airline,0
9,12,11,50,1,1,0,mañana,Sabado,Dic,SCCF,N,Grupo LATAM,0
9,12,11,51,1,0,0,mañana,Sabado,Dic,SCDA,N,Grupo LATAM,0
9,12,12,5,0,0,0,tarde,Sabado,Dic,MPTO,I,Copa Air,0
9,12,12,20,1,1,0,tarde,Sabado,Dic,SCCI,N,Grupo LATAM,0
9,12,12,22,1,0,0,tarde,Sabado,Dic,SCAT,N,JetSmart SPA,0
9,12,12,30,1,0,0,tarde,Sabado,Dic,YMML,I,Grupo LATAM,1
9,12,12,35,0,0,0,tarde,Sabado,Dic,SCTE,N,Sky Airline,0
9,12,12,40,0,0,0,tarde,Sabado,Dic,SCIE,N,Sky Airline,0
9,12,12,45,0,0,0,tarde,Sabado,Dic,LIRF,I,Alitalia,0
9,12,12,45,0,0,0,tarde,Sabado,Dic,SAEZ,I,K.L.M.,1
9,12,12,50,1,0,0,tarde,Sabado,Dic,SBGR,I,Grupo LATAM,0
9,12,12,51,1,1,0,tarde,Sabado,Dic,SCTE,N,Grupo LATAM,0
9,12,13,0,1,0,0,tarde,Sabado,Dic,SAEZ,I,Sky Airline,1
9,12,13,10,1,0,0,tarde,Sabado,Dic,SCDA,N,Sky Airline,0
9,12,13,20,0,0,0,tarde,Sabado,Dic,SBGR,I,Grupo LATAM,1
9,12,13,20,0,0,0,tarde,Sabado,Dic,SBGL,I,Grupo LATAM,0
9,12,13,35,0,0,0,tarde,Sabado,Dic,LEMD,I,Iberia,0
9,12,13,35,0,0,0,tarde,Sabado,Dic,SAEZ,I,Air Canada,1
9,12,13,35,0,0,0,tarde,Sabado,Dic,SAAR,I,Grupo LATAM,1
9,12,13,40,0,0,0,tarde,Sabado,Dic,SBGR,I,Oceanair Linhas Aereas,0
9,12,13,40,1,0,0,tarde,Sabado,Dic,SCFA,N,Sky Airline,1
9,12,13,41,1,1,0,tarde,Sabado,Dic,SCVD,N,Grupo LATAM,0
9,12,13,45,0,0,0,tarde,Sabado,Dic,SCQP,N,Sky Airline,0
9,12,13,50,1,0,0,tarde,Sabado,Dic,SCDA,N,Grupo LATAM,0
